,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
19830,57,2,0,1,0,1,0,0,8,2,349,1,999,0,0,0
19831,57,2,1,0,0,1,0,1,5,3,149,5,999,1,1,0
19832,38,6,2,4,0,0,0,0,7,3,815,4,999,0,0,1
19833,36,3,0,1,0,2,2,1,5,3,176,2,999,0,0,0
19834,58,2,1,1,0,1,0,1,5,5,30,2,999,0,0,0
19835,40,0,2,6,2,0,0,0,4,6,289,1,999,0,0,0
19836,80,2,1,2,0,1,0,1,9,5,378,4,999,0,0,0
19837,27,6,0,3,0,0,0,1,5,4,201,1,999,0,0,0
19838,39,5,0,3,0,0,0,1,5,4,239,2,999,0,0,0
19839,52,1,0,0,2,1,0,1,6,2,699,2,999,0,0,0
19840,42,3,1,3,0,0,0,0,4,5,380,3,999,0,0,0
19841,47,8,0,0,0,0,0,1,11,2,53,1,999,0,0,0
19842,35,0,0,0,0,0,0,0,7,6,222,1,999,0,0,0
19843,28,3,0,1,0,0,0,1,6,6,819,2,999,0,0,0
19844,31,4,2,5,2,1,0,1,6,6,16,8,999,0,0,0
19845,38,0,0,6,2,1,0,0,11,6,1055,1,999,0,0,0
19846,37,6,0,4,0,1,0,1,5,4,254,1,999,0,0,0
19847,59,1,0,1,0,0,0,1,6,6,9,5,999,0,0,0
19848,37,5,0,3,2,0,1,1,5,3,335,1,999,0,0,0
19849,25,0,0,0,2,0,0,1,6,3,71,1,999,0,0,0
19850,39,0,0,6,0,0,0,0,7,5,298,1,999,0,0,0
19851,31,0,2,3,0,0,0,0,5,4,153,1,999,0,0,0
19852,51,1,0,1,0,0,0,1,5,4,98,1,999,0,0,0
19853,29,3,0,1,0,1,0,0,7,3,88,1,999,2,1,0
19854,31,6,2,4,0,1,0,0,8,3,935,1,999,0,0,1
19855,30,6,0,1,0,1,1,0,4,5,1373,2,999,0,0,1
19856,33,9,2,5,0,0,0,0,7,3,211,6,999,0,0,0
19857,57,2,2,3,0,1,0,1,5,6,128,1,999,0,0,0
19858,33,0,2,2,0,1,0,0,5,3,184,1,999,0,0,0
19859,41,1,0,2,0,0,0,1,7,6,101,1,999,0,0,0
19860,47,1,0,1,0,1,0,0,4,5,150,1,999,0,0,0
19861,61,3,0,3,0,1,1,0,11,4,386,2,999,0,0,1
19862,58,3,0,1,0,0,0,0,8,3,373,4,999,0,0,0
19863,42,3,1,1,0,1,0,1,7,6,426,3,999,0,0,0
19864,23,3,2,3,0,0,0,0,6,2,92,1,999,1,1,0
19865,42,0,2,2,0,1,0,0,5,5,560,3,999,0,0,0
19866,46,7,0,0,2,0,1,1,5,2,291,2,999,0,0,0
19867,27,6,2,1,0,0,0,0,8,5,103,1,4,1,2,0
19868,45,0,2,1,0,0,0,0,7,5,291,1,999,0,0,0
19869,29,3,2,1,0,1,0,0,8,3,155,3,999,0,0,0
19870,31,0,2,4,0,0,0,0,5,3,314,2,999,0,0,0
19871,33,5,0,3,0,0,0,1,5,3,322,2,999,0,0,0
19872,53,9,0,1,0,1,0,0,11,2,64,1,999,0,0,0
19873,71,2,0,2,0,0,0,1,4,3,129,2,999,0,0,0
19874,59,11,0,2,0,0,1,0,7,5,7,21,999,0,0,0
19875,45,3,0,3,0,1,0,0,10,6,738,3,6,1,2,1
19876,55,5,0,3,0,0,0,0,5,2,336,1,999,1,1,0
19877,46,3,2,1,0,0,0,0,5,2,70,1,999,0,0,0
19878,50,0,0,6,2,0,0,1,6,4,586,1,999,0,0,1
19879,38,6,0,4,0,0,0,1,5,4,216,1,999,0,0,0
19880,32,6,2,1,0,0,0,0,8,5,64,1,999,0,0,0
19881,27,3,0,4,0,1,0,0,5,5,1166,1,999,0,0,0
19882,32,3,2,1,0,2,2,1,6,2,215,1,999,0,0,0
19883,29,3,0,3,0,1,0,1,6,6,21,3,999,0,0,0
19884,58,2,1,4,0,1,0,0,11,6,321,3,999,1,1,0
19885,36,8,0,2,0,0,0,0,10,2,143,2,999,0,0,0
19886,30,0,0,0,0,0,1,1,5,3,179,5,999,0,0,0
19887,33,5,1,3,0,0,0,0,7,5,654,1,999,0,0,0
19888,33,5,2,3,2,1,0,0,7,3,282,2,999,0,0,0
19889,33,0,0,2,0,1,0,1,6,4,61,23,999,0,0,0
19890,42,0,2,2,2,1,0,0,11,5,269,1,999,0,0,0
19891,29,7,0,1,0,1,0,0,7,3,503,7,999,0,0,0
19892,43,6,0,4,0,0,0,0,8,4,146,4,999,0,0,0
19893,41,6,1,4,0,1,0,0,7,2,112,2,999,0,0,0
19894,42,5,0,6,0,0,0,0,5,3,474,2,999,1,1,0
19895,53,3,0,1,2,0,0,0,5,4,160,7,999,1,1,0
19896,28,6,2,1,2,0,0,0,7,3,808,3,999,0,0,1
19897,36,6,2,1,0,1,0,0,5,4,317,1,999,1,1,0
19898,52,7,1,1,0,1,0,1,5,6,258,3,999,0,0,0
19899,40,11,2,1,0,0,0,1,5,3,160,3,999,0,0,0
19900,37,7,0,4,0,1,0,0,8,4,181,3,999,0,0,0
19901,39,9,2,0,2,1,0,1,5,3,405,1,999,0,0,0
19902,49,5,1,3,0,0,0,1,6,5,138,2,999,0,0,0
19903,33,0,2,2,0,2,2,0,5,3,225,1,999,0,0,0
19904,44,0,0,0,0,0,1,0,7,6,185,3,999,0,0,0
19905,44,6,0,1,0,0,1,1,5,6,201,2,999,1,1,0
19906,29,3,2,1,0,0,0,0,5,5,216,1,3,3,2,1
19907,34,6,0,1,0,1,0,0,5,5,83,4,999,0,0,0
19908,26,6,2,1,0,0,0,1,7,5,447,4,999,0,0,0
19909,50,0,2,0,2,1,1,1,5,5,184,1,999,0,0,0
19910,23,4,2,0,0,1,0,0,9,2,502,1,999,1,1,0
19911,51,11,0,0,0,0,0,0,7,3,209,3,999,0,0,0
19912,45,0,0,5,0,1,1,1,5,2,943,2,999,0,0,1
19913,40,3,0,3,0,1,1,0,7,2,615,2,999,0,0,1
19914,29,6,2,3,0,1,1,0,11,6,206,1,999,0,0,0
19915,43,8,0,1,0,1,0,0,5,4,192,1,999,0,0,0
19916,37,6,0,1,2,0,0,1,5,6,57,5,999,0,0,0
19917,32,0,0,2,2,0,1,1,7,4,990,1,999,0,0,1
19918,48,6,0,4,2,1,0,1,6,4,321,2,999,0,0,0
19919,47,8,0,3,0,0,0,0,5,2,57,1,9,2,1,0
19920,23,3,2,1,0,1,0,0,4,4,219,1,999,0,0,1
19921,47,5,1,2,0,1,0,1,6,6,60,6,999,0,0,0
19922,32,6,0,4,0,0,0,1,6,5,805,2,999,0,0,0
19923,32,0,0,6,2,1,0,0,7,5,317,1,999,0,0,0
19924,40,6,0,4,0,0,0,0,8,2,80,7,999,0,0,0
19925,47,0,0,6,0,0,0,1,5,2,92,2,999,0,0,0
19926,23,0,2,3,0,0,0,0,7,4,435,1,999,0,0,1
19927,76,2,0,1,0,0,1,0,3,5,167,9,999,0,0,0
19928,35,0,2,0,0,0,0,0,7,2,53,3,999,0,0,0
19929,50,3,0,3,0,0,0,0,8,3,131,1,999,0,0,0
19930,30,3,2,1,0,0,0,1,5,3,266,1,999,0,0,0
19931,33,0,1,0,0,0,0,1,6,5,149,3,999,0,0,0
19932,58,8,0,2,0,0,0,0,11,4,88,2,999,0,0,0
19933,32,3,2,3,0,1,0,1,7,6,143,3,999,0,0,0
19934,80,2,0,2,0,0,0,0,10,3,242,1,999,2,1,1
19935,39,0,0,6,0,1,0,1,7,6,25,1,14,1,2,0
19936,38,3,0,3,0,0,1,0,4,4,284,1,999,1,1,0
19937,52,8,0,1,2,1,1,0,8,5,118,1,999,0,0,0
19938,43,3,0,1,2,1,0,0,7,3,112,2,999,0,0,0
19939,35,0,0,0,0,0,1,1,5,5,220,1,999,0,0,0
19940,35,6,0,1,0,1,1,0,9,5,62,3,999,0,0,0
19941,31,6,0,4,0,1,0,0,8,4,87,1,999,0,0,0
19942,36,6,0,3,0,0,0,1,7,5,110,6,999,0,0,0
19943,51,7,0,0,0,1,1,0,11,5,244,1,999,0,0,0
19944,30,6,0,4,0,0,0,0,8,5,107,4,999,0,0,0
19945,30,6,0,1,0,0,1,0,8,4,58,1,999,0,0,0
19946,30,5,0,3,0,0,0,1,6,2,360,2,999,0,0,0
19947,27,6,2,4,0,1,0,1,5,3,125,1,999,0,0,0
19948,56,6,0,1,2,1,0,1,5,3,240,3,999,0,0,0
19949,27,0,2,2,0,0,0,0,7,5,451,1,999,0,0,0
19950,34,3,0,3,0,1,1,0,7,4,411,1,999,0,0,0
19951,36,5,0,3,2,1,1,0,5,6,108,1,999,0,0,0
19952,52,0,0,3,0,0,0,0,5,3,57,1,999,0,0,0
19953,27,3,2,1,0,0,0,0,5,5,94,1,999,0,0,0
19954,35,3,0,1,0,1,0,0,11,4,60,1,999,0,0,0
19955,37,0,0,6,0,0,0,1,5,4,221,2,999,0,0,0
19956,43,0,0,0,0,1,0,0,6,3,395,1,999,0,0,1
19957,44,3,0,6,0,0,0,0,5,2,217,1,999,1,1,0
19958,30,0,0,0,0,1,0,0,11,3,136,2,999,1,1,0
19959,34,11,1,3,0,0,0,1,5,6,553,3,999,0,0,1
19960,24,5,2,3,0,0,0,1,5,3,185,1,999,0,0,0
19961,46,8,0,1,0,0,0,0,8,4,517,1,999,0,0,0
19962,34,3,0,1,0,0,0,0,8,2,1238,1,999,0,0,1
19963,28,6,2,3,0,1,1,0,5,5,609,1,11,1,2,1
19964,39,3,0,1,0,1,0,1,11,5,442,4,999,0,0,0
19965,55,6,0,4,0,1,0,0,4,2,371,3,999,2,1,0
19966,46,3,0,1,0,1,0,1,6,2,502,5,999,0,0,1
19967,31,6,2,5,0,1,0,0,5,4,84,1,999,1,1,0
19968,29,1,0,1,0,0,0,0,11,5,62,5,999,0,0,0
19969,34,6,2,3,0,1,0,0,8,2,119,3,999,0,0,0
19970,22,0,2,0,0,1,0,1,5,3,195,1,999,0,0,0
19971,27,3,0,1,0,0,0,1,5,4,191,5,999,0,0,0
19972,20,4,2,3,0,0,0,0,11,4,229,2,3,3,2,1
19973,41,8,0,3,2,1,0,0,5,3,85,1,999,0,0,0
19974,41,0,0,0,2,0,0,1,6,6,8,31,999,0,0,0
19975,54,0,0,2,0,0,0,0,4,4,266,2,999,0,0,0
19976,58,11,0,1,0,1,0,0,7,3,597,5,999,0,0,0
19977,56,11,1,2,2,0,0,1,6,2,123,2,999,0,0,0
19978,30,6,2,4,0,0,0,0,8,4,105,4,999,0,0,0
19979,40,0,2,0,0,1,0,0,7,5,217,3,999,0,0,0
19980,28,8,0,0,0,1,0,0,5,3,328,2,999,0,0,0
19981,58,2,0,4,2,0,1,1,5,3,518,1,999,0,0,0
19982,37,5,1,0,0,1,0,0,7,4,684,1,999,0,0,0
19983,38,5,0,3,2,1,0,1,5,6,323,1,999,0,0,0
19984,39,3,0,1,0,0,0,1,6,5,370,2,999,0,0,0
19985,46,6,0,4,0,0,0,0,8,3,92,1,999,0,0,0
19986,54,8,0,3,2,1,1,1,5,4,328,2,999,0,0,0
19987,56,2,0,2,2,0,0,0,8,4,687,2,999,0,0,0
19988,46,5,0,2,2,0,0,1,5,6,93,1,999,0,0,0
19989,38,0,0,0,0,1,0,0,4,6,612,1,999,1,1,0
19990,32,0,0,6,0,0,0,1,5,4,163,1,999,0,0,0
19991,35,6,0,3,0,1,1,0,8,5,136,1,999,0,0,0
19992,50,3,0,1,0,0,0,1,8,4,237,12,999,0,0,0
19993,47,0,2,0,2,1,0,0,7,4,318,1,999,0,0,0
19994,30,0,0,2,0,0,0,0,5,5,252,1,999,1,1,0
19995,29,3,0,3,0,1,1,0,8,2,36,3,999,0,0,0
19996,30,4,2,3,0,0,0,0,8,3,592,3,999,1,1,1
19997,35,0,0,0,0,0,0,1,5,4,330,5,999,0,0,0
19998,42,6,0,4,0,0,0,0,8,4,96,1,999,1,1,0
19999,39,0,1,0,2,0,0,0,5,4,482,2,999,0,0,0
20000,49,6,2,1,2,0,0,1,7,2,97,1,999,0,0,0
20001,34,8,0,1,0,0,0,1,5,6,66,2,999,0,0,0
20002,34,3,0,1,0,0,0,1,6,2,146,3,999,0,0,0
20003,31,0,0,0,0,1,0,1,5,6,22,7,999,1,1,0
20004,34,6,2,1,0,0,0,0,5,3,61,4,999,0,0,0
20005,36,3,1,3,0,1,1,1,5,3,124,1,999,0,0,0
20006,28,3,2,0,2,0,0,1,7,5,171,8,999,0,0,0
20007,25,0,0,0,0,0,0,1,5,4,149,2,999,0,0,0
20008,58,5,0,3,0,0,0,1,6,6,181,1,999,0,0,0
20009,31,6,2,1,0,1,0,0,11,2,984,1,999,0,0,1
20010,57,3,0,1,0,1,0,0,7,2,118,4,999,0,0,0
20011,42,5,0,5,0,1,0,1,6,5,53,1,999,0,0,0
20012,57,3,0,1,2,0,0,0,8,4,104,5,999,0,0,0
20013,39,6,1,4,0,1,0,0,8,5,23,17,999,0,0,0
20014,40,6,0,0,0,1,0,1,5,5,203,1,999,0,0,0
20015,30,6,1,1,0,0,0,0,8,2,731,3,999,0,0,1
20016,34,6,2,1,0,1,0,0,8,5,385,4,999,0,0,0
20017,39,0,1,0,0,1,0,1,6,4,310,1,999,0,0,0
20018,51,8,0,1,0,1,0,0,7,4,420,1,999,0,0,0
20019,33,8,0,1,0,0,0,1,5,6,21,1,999,0,0,0
20020,35,10,2,2,2,0,0,1,5,5,82,1,999,0,0,0
20021,41,11,0,3,0,1,0,1,11,6,1074,1,999,0,0,1
20022,46,8,2,1,0,0,0,1,5,3,98,1,999,0,0,0
20023,35,7,1,0,0,0,1,1,5,2,55,3,999,0,0,0
20024,41,6,0,4,0,0,1,0,5,5,226,2,999,0,0,0
20025,36,0,1,0,2,0,0,0,5,4,211,3,999,1,1,0
20026,27,0,2,0,0,1,0,0,7,2,189,3,999,0,0,0
20027,28,5,2,3,0,1,0,1,5,3,185,1,999,0,0,0
20028,31,5,0,3,0,1,0,0,5,6,211,6,999,1,1,0
20029,30,0,0,3,0,1,0,1,5,4,85,1,999,0,0,0
20030,38,6,0,4,0,1,0,1,5,3,76,1,999,0,0,0
20031,52,0,0,0,0,1,0,0,8,2,42,3,999,0,0,0
20032,35,0,0,5,0,0,0,0,4,6,172,1,999,0,0,0
20033,24,0,2,0,0,1,0,0,7,4,74,2,999,0,0,0
20034,41,3,0,1,0,1,0,1,5,6,338,3,999,1,1,0
20035,59,2,0,2,0,0,0,1,4,3,353,4,999,0,0,0
20036,37,3,0,1,0,1,0,0,9,4,729,1,999,1,1,1
20037,35,5,0,3,0,0,0,1,5,4,38,1,999,0,0,0
20038,49,8,0,2,0,1,0,1,5,5,637,3,999,0,0,0
20039,48,0,0,0,0,1,1,0,8,5,85,2,999,0,0,0
20040,29,0,2,3,0,0,0,0,7,5,353,3,999,0,0,0
20041,30,6,0,4,0,1,0,1,6,2,290,1,999,0,0,0
20042,29,5,0,0,0,1,0,0,5,5,302,1,999,1,1,0
20043,51,0,0,0,0,1,0,1,5,6,76,4,999,0,0,0
20044,36,5,2,3,0,0,0,0,7,2,719,2,999,0,0,0
20045,46,1,0,1,2,1,0,1,6,5,563,2,999,0,0,0
20046,28,4,2,0,0,1,0,0,3,3,320,1,999,0,0,1
20047,37,7,0,0,0,1,1,0,7,5,171,1,999,0,0,0
20048,36,0,0,3,0,1,0,0,7,4,295,1,999,0,0,0
20049,55,0,1,2,2,1,0,0,5,4,254,3,999,0,0,0
20050,28,0,0,0,0,1,1,0,7,2,576,2,999,0,0,0
20051,31,7,2,1,0,1,1,0,11,2,182,3,999,0,0,0
20052,40,3,0,0,0,1,0,0,7,5,106,4,999,0,0,0
20053,35,5,1,4,0,1,1,1,5,4,294,3,999,0,0,0
20054,55,0,0,4,2,1,1,1,6,2,354,1,999,0,0,0
20055,36,6,1,4,0,0,0,0,7,2,319,3,999,0,0,0
20056,31,6,1,3,0,0,0,0,7,6,143,7,999,0,0,0
20057,28,6,2,1,0,0,1,0,4,6,97,1,999,1,1,0
20058,49,0,0,6,0,1,0,1,5,4,97,1,999,0,0,0
20059,51,11,1,3,0,1,0,0,7,5,870,3,999,0,0,0
20060,49,0,0,6,2,1,0,1,5,6,210,1,999,0,0,0
20061,59,8,0,1,0,1,0,0,8,3,92,2,999,0,0,0
20062,46,0,0,0,0,1,1,1,5,2,386,2,999,0,0,0
20063,53,5,0,3,0,0,0,0,11,2,166,1,999,1,1,0
20064,55,8,0,2,0,0,0,0,11,2,330,2,999,0,0,0
20065,40,7,0,0,0,0,0,0,11,3,55,1,999,1,1,0
20066,51,0,0,6,2,2,2,1,5,2,167,1,999,0,0,0
20067,35,3,0,1,0,1,0,0,5,6,348,4,999,0,0,0
20068,41,6,2,3,0,1,0,0,5,2,263,3,999,0,0,0
20069,43,0,0,6,0,1,0,0,6,2,131,4,999,1,1,1
20070,38,6,2,4,0,1,1,0,5,2,15,9,999,0,0,0
20071,42,3,1,1,0,1,0,0,11,6,195,1,999,0,0,0
20072,56,3,0,5,0,1,0,0,8,6,157,4,999,0,0,0
20073,45,3,0,1,0,1,1,0,5,6,300,1,999,0,0,0
20074,19,4,2,5,0,0,0,0,11,2,132,2,3,2,2,0
20075,25,3,2,3,0,0,0,1,7,2,184,21,999,0,0,0
20076,29,0,0,0,0,1,0,0,5,4,173,2,999,0,0,0
20077,35,0,0,0,0,1,0,1,5,5,74,1,999,0,0,0
20078,31,3,1,1,0,0,0,0,8,3,139,2,999,0,0,0
20079,48,6,0,1,0,0,0,0,8,3,124,2,999,0,0,0
20080,40,0,2,3,0,0,0,1,7,6,217,1,999,0,0,0
20081,29,5,0,4,2,1,0,0,8,3,2089,6,999,0,0,1
20082,27,1,0,1,0,1,0,0,5,2,207,1,999,1,1,0
20083,28,5,0,3,0,0,1,0,7,3,378,1,999,0,0,0
20084,42,0,0,2,0,0,0,0,7,4,53,10,999,0,0,0
20085,38,5,0,3,2,0,0,1,7,4,304,1,999,0,0,0
20086,44,5,0,3,0,1,0,1,6,6,40,3,999,0,0,0
20087,42,0,0,6,2,1,0,0,5,4,458,3,999,0,0,0
20088,45,5,1,3,0,1,1,0,11,2,96,1,999,0,0,0
20089,32,0,0,0,0,0,0,0,4,6,462,1,999,0,0,0
20090,35,0,1,0,0,1,0,0,11,3,134,1,999,0,0,0
20091,43,0,0,2,0,1,1,0,5,3,317,2,999,0,0,0
20092,31,6,2,4,0,0,0,0,3,6,172,2,999,0,0,0
20093,48,3,2,1,0,1,0,1,5,5,225,1,999,0,0,0
20094,27,3,2,1,0,0,0,1,6,6,134,2,999,0,0,0
20095,25,5,2,3,0,1,0,0,7,6,259,3,999,0,0,0
20096,37,3,0,3,2,1,0,1,6,6,21,1,999,0,0,0
20097,31,3,2,1,0,0,0,0,8,5,13,9,999,0,0,0
20098,33,0,0,6,0,1,0,0,4,4,351,3,999,0,0,1
20099,41,0,0,0,0,0,0,1,6,4,378,2,999,0,0,0
20100,47,0,0,6,2,1,0,1,5,6,604,2,999,0,0,1
20101,56,0,1,2,0,0,0,0,11,5,150,1,999,1,1,0
20102,40,0,0,6,2,1,0,1,5,3,481,3,999,0,0,0
20103,41,5,1,5,0,0,0,1,5,6,211,3,999,0,0,0
20104,41,5,0,3,2,1,0,1,5,3,171,1,999,0,0,0
20105,48,3,2,3,0,1,0,0,11,4,105,1,999,1,1,0
20106,32,6,0,4,0,0,1,0,7,4,183,1,999,0,0,0
20107,25,0,0,0,0,1,0,1,5,2,41,1,999,0,0,0
20108,38,3,0,1,0,1,0,0,8,3,19,11,999,0,0,0
20109,32,4,2,1,0,1,0,0,11,4,135,1,999,0,0,0
20110,44,0,2,5,0,1,0,1,7,4,576,1,999,0,0,1
20111,57,0,0,2,2,1,0,1,6,3,43,5,999,0,0,0
20112,36,3,0,1,0,2,2,1,6,2,375,2,999,0,0,0
20113,44,3,2,1,0,1,0,1,6,5,541,17,999,0,0,1
20114,32,5,0,3,0,0,0,1,5,6,213,2,999,0,0,0
20115,37,3,0,3,0,0,1,1,5,5,155,1,999,0,0,0
20116,24,4,2,2,0,0,0,0,7,6,304,1,999,0,0,0
20117,42,6,0,4,2,0,0,1,6,5,81,1,999,0,0,0
20118,38,3,2,1,0,1,0,1,5,4,105,4,999,0,0,0
20119,34,6,0,4,2,1,0,0,8,5,239,3,999,0,0,0
20120,76,2,0,1,0,1,1,0,12,5,330,2,4,2,2,1
20121,25,3,0,3,0,0,0,1,5,6,498,1,999,0,0,0
20122,36,6,0,4,0,1,0,0,11,4,231,2,999,0,0,0
20123,45,3,2,3,0,0,0,0,9,6,204,1,999,0,0,0
20124,42,0,0,5,2,1,0,1,6,5,280,1,999,0,0,0
20125,46,0,2,0,0,1,0,1,5,5,541,3,999,0,0,1
20126,29,1,2,1,0,1,1,0,4,6,268,1,999,1,1,0
20127,57,2,2,3,0,0,0,1,5,2,166,2,999,0,0,0
20128,32,7,2,1,0,0,0,0,7,5,590,1,999,2,1,0
20129,44,3,0,1,0,0,0,0,4,5,109,1,999,0,0,0
20130,35,5,0,3,0,1,0,0,4,5,412,1,5,1,2,1
20131,31,0,0,6,0,1,0,1,5,6,364,2,999,0,0,0
20132,44,3,0,1,0,1,0,0,8,4,113,1,999,0,0,0
20133,37,3,2,3,0,1,0,1,5,6,773,2,999,0,0,0
20134,27,3,0,3,0,0,0,0,5,2,88,2,999,0,0,0
20135,31,5,0,3,2,0,0,1,5,3,276,1,999,0,0,0
20136,27,0,0,6,0,1,0,0,7,6,186,2,999,0,0,0
20137,32,5,0,3,0,0,0,0,8,3,363,1,999,0,0,0
20138,35,5,2,3,0,0,0,0,5,5,350,1,999,0,0,0
20139,24,4,2,3,0,1,1,0,6,5,344,1,999,0,0,0
20140,57,5,1,3,2,1,0,1,6,2,80,4,999,0,0,0
20141,31,7,0,1,0,1,0,0,7,6,298,1,999,0,0,0
20142,33,0,0,0,2,1,0,0,4,2,335,1,999,1,1,0
20143,42,3,2,3,0,0,0,0,8,4,127,1,999,0,0,0
20144,60,2,0,3,0,0,0,0,8,5,56,10,999,0,0,0
20145,30,6,0,4,0,1,0,0,10,3,59,1,999,1,1,0
20146,36,6,2,1,0,2,2,0,8,4,889,2,999,0,0,0
20147,31,3,2,3,0,0,0,1,5,3,35,1,999,0,0,0
20148,41,0,0,0,0,1,1,0,5,6,198,1,999,0,0,0
20149,31,0,2,3,0,2,2,1,5,5,230,4,999,0,0,0
20150,38,6,0,1,0,1,1,0,7,4,150,1,999,0,0,0
20151,34,0,2,1,2,1,0,0,5,2,498,2,999,0,0,0
20152,54,8,0,1,0,1,0,1,5,5,127,4,999,0,0,0
20153,59,3,0,1,0,1,0,1,6,4,47,2,999,0,0,0
20154,31,6,0,4,0,0,0,1,5,5,528,1,999,0,0,0
20155,42,0,0,2,0,0,0,0,7,5,214,1,999,0,0,0
20156,31,0,0,6,0,1,0,0,7,3,387,4,999,0,0,0
20157,22,0,2,0,0,0,0,0,7,6,106,1,999,0,0,0
20158,52,8,1,1,2,0,0,1,6,3,43,1,999,0,0,0
20159,42,2,0,2,0,0,0,1,5,3,145,1,999,0,0,0
20160,30,6,2,3,0,1,0,0,8,5,230,1,999,0,0,0
20161,42,8,0,1,0,0,1,0,8,3,130,3,999,0,0,0
20162,35,0,1,2,0,0,0,0,11,5,197,4,999,1,1,0
20163,44,0,0,5,2,0,1,0,7,3,25,21,999,0,0,0
20164,59,11,0,2,2,0,1,1,5,3,70,1,999,0,0,0
20165,53,3,1,1,0,1,0,0,8,4,209,4,999,0,0,0
20166,31,0,0,2,0,0,0,0,5,5,115,3,999,1,1,0
20167,25,3,2,3,0,1,0,1,5,6,111,2,999,0,0,0
20168,49,3,1,3,0,1,0,1,6,2,537,5,999,0,0,0
20169,41,6,1,4,0,2,2,0,4,5,347,1,999,0,0,1
20170,40,0,0,6,0,1,0,1,11,5,107,2,999,0,0,0
20171,57,1,0,3,0,0,0,0,11,5,199,2,999,0,0,0
20172,37,6,0,4,0,0,0,0,8,3,103,1,999,0,0,0
20173,47,0,0,0,0,1,1,0,4,2,390,1,999,0,0,0
20174,40,5,0,0,0,0,0,1,7,5,21,35,999,0,0,0
20175,49,3,1,1,0,0,0,0,8,4,128,1,999,0,0,0
20176,56,2,0,3,2,0,0,1,5,6,319,3,999,0,0,0
20177,56,0,0,2,2,1,1,1,5,6,1252,1,999,0,0,1
20178,55,8,0,1,0,1,0,0,8,3,101,2,999,0,0,0
20179,24,4,2,3,0,1,0,0,8,6,200,1,6,4,1,0
20180,36,3,2,3,0,1,0,0,5,3,67,2,999,0,0,0
20181,45,0,0,7,2,0,1,1,5,6,333,2,999,0,0,0
20182,51,6,0,4,0,1,0,0,10,5,67,6,6,3,1,0
20183,36,3,2,1,0,1,0,0,5,5,19,8,999,1,1,0
20184,35,3,0,3,0,0,0,0,4,3,327,2,999,1,1,0
20185,29,6,2,1,0,0,0,0,6,5,176,1,3,1,2,0
20186,43,2,0,0,2,0,0,1,6,3,455,1,999,0,0,0
20187,35,3,2,1,0,1,1,1,5,3,195,2,999,0,0,0
20188,30,0,2,5,0,0,0,1,6,5,116,1,999,0,0,0
20189,29,4,2,3,0,1,0,0,7,5,253,2,999,0,0,1
20190,39,0,0,0,2,1,1,1,5,3,358,2,999,0,0,0
20191,28,0,2,0,0,1,0,1,5,6,663,3,999,0,0,0
20192,40,3,1,1,0,1,0,0,4,4,84,1,999,0,0,0
20193,31,6,2,4,0,0,0,0,5,4,546,3,999,0,0,1
20194,42,0,0,0,2,0,0,1,5,6,31,1,999,0,0,0
20195,35,0,0,2,2,1,0,0,5,6,196,1,999,0,0,0
20196,20,5,2,5,0,0,0,0,3,2,150,3,3,3,2,0
20197,51,2,0,4,0,0,0,1,5,2,118,3,999,0,0,0
20198,51,6,0,4,0,1,1,0,8,5,246,3,999,0,0,0
20199,57,0,0,0,0,0,0,0,3,6,698,1,999,0,0,0
20200,42,5,0,3,0,0,0,1,5,6,137,3,999,0,0,0
20201,39,5,1,0,0,0,0,1,5,3,93,1,999,0,0,0
20202,45,3,0,0,0,1,0,1,6,2,60,2,999,0,0,0
20203,52,6,1,4,0,1,0,0,8,5,205,1,999,0,0,0
20204,60,2,1,2,2,0,0,1,5,4,478,2,999,0,0,0
20205,31,9,0,1,0,1,0,0,8,4,186,11,999,0,0,0
20206,29,3,0,3,0,1,0,0,5,3,57,1,999,1,1,0
20207,30,7,2,1,0,1,0,1,5,3,262,1,999,0,0,0
20208,53,7,1,1,0,0,0,0,11,5,380,1,999,0,0,0
20209,35,5,0,6,0,1,0,1,5,5,473,1,999,0,0,0
20210,58,1,1,4,0,1,0,0,5,5,165,5,999,2,1,0
20211,45,5,2,5,0,1,0,0,4,6,164,4,999,0,0,1
20212,38,6,0,3,0,0,0,0,8,3,138,1,999,0,0,0
20213,43,3,0,4,0,1,1,0,5,2,238,3,999,0,0,0
20214,56,1,0,1,0,1,0,0,4,5,207,1,999,0,0,0
20215,37,0,0,2,2,0,0,1,5,6,72,3,999,0,0,0
20216,28,1,2,4,0,1,0,0,5,2,240,1,999,0,0,0
20217,49,8,0,1,0,1,0,0,7,2,184,1,999,0,0,0
20218,48,0,0,2,2,0,0,0,5,4,78,1,999,1,1,0
20219,27,4,2,1,0,1,0,0,8,6,630,2,999,0,0,0
20220,38,6,2,3,0,0,0,1,5,4,152,1,999,0,0,0
20221,29,6,0,1,0,2,2,0,4,4,83,1,999,0,0,0
20222,29,3,0,3,0,0,0,0,6,4,200,1,999,0,0,1
20223,31,0,0,0,0,0,1,0,5,3,183,1,999,1,1,0
20224,47,6,0,4,2,0,0,1,5,2,194,1,999,0,0,0
20225,54,8,1,1,0,0,0,1,5,4,10,1,999,0,0,0
20226,30,3,0,0,0,1,1,0,11,5,539,1,999,0,0,0
20227,35,6,2,1,0,0,0,0,5,3,183,6,999,0,0,0
